name,aggregate_rating,rating_text,votes,average_cost_for_two,price_range,cuisines,cuisine_count,places,locality,region,city,latitude,longitude,cuisine_African,cuisine_American,cuisine_Asian,cuisine_BBQ,cuisine_Bakery,cuisine_Bar Food,cuisine_Belgian,cuisine_Beverages,cuisine_Brazilian,cuisine_British,cuisine_Burger,cuisine_Cafe,cuisine_Cafe Food,cuisine_Cape Malay,cuisine_Caribbean,cuisine_Chinese,cuisine_Coffee and Tea,cuisine_Contemporary,cuisine_Continental,cuisine_Cuban,cuisine_Deli,cuisine_Desserts,cuisine_Drinks Only,cuisine_Durban,cuisine_Ethiopian,cuisine_European,cuisine_Fast Food,cuisine_Finger Food,cuisine_Fish and Chips,cuisine_French,cuisine_Frozen Yogurt,cuisine_Fusion,cuisine_German,cuisine_Greek,cuisine_Grill,cuisine_Healthy Food,cuisine_Ice Cream,cuisine_Indian,cuisine_International,cuisine_Irish,cuisine_Italian,cuisine_Japanese,cuisine_Juices,cuisine_Korean,cuisine_Latin American,cuisine_Lebanese,cuisine_Malaysian,cuisine_Mediterranean,cuisine_Mexican,cuisine_Middle Eastern,cuisine_Modern European,cuisine_Moroccan,cuisine_Pakistani,cuisine_Patisserie,cuisine_Pizza,cuisine_Portuguese,cuisine_Pub Food,cuisine_Salad,cuisine_Sandwich,cuisine_Seafood,cuisine_South African,cuisine_Spanish,cuisine_Steak,cuisine_Street Food,cuisine_Sushi,cuisine_Tapas,cuisine_Tea,cuisine_Tex-Mex,cuisine_Thai,cuisine_Turkish,cuisine_Vegetarian,cuisine_Vietnamese
Beijing Orchid,2.5,Average,8,360,4,"Chinese, Sushi",2,Grandwest Casino,Goodwood,Northern Suburbs,Cape Town,-33.9182909604,18.5484727845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tashreeqas,2.5,Average,32,200,3,Contemporary,1,Kromboom Garden Center,Crawford,Cape Flats,Cape Town,-33.973940026,18.505351916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Village Buffet,2.5,Average,18,380,4,"Pizza, Indian, Sushi, Seafood",4,None,CBD,City Bowl,Cape Town,-33.9230178481,18.4186565503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Camel Rock Restaurant,2.5,Average,13,250,3,Fast Food,1,None,Scarborough,South Peninsula,Cape Town,-34.197119,18.37513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nando's,2.5,Average,13,180,2,"African, Portuguese",2,None,Brackenfell,Northern Suburbs,Cape Town,-33.8804416465,18.6858642474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokyo,2.5,Average,20,150,2,"Sushi, Chinese",2,None,Brackenfell,Northern Suburbs,Cape Town,-33.8738050364,18.6844366416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Schoongezicht Restaurant,2.5,Average,25,350,4,Continental,1,None,Brackenfell,Northern Suburbs,Cape Town,-33.892694,18.713084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean Basket,2.5,Average,29,473,4,"Seafood, Sushi",2,None,Plumstead,Southern Suburbs,Cape Town,-34.021714,18.467177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Red Hawk Spur,2.5,Average,13,330,4,"Grill, Steak, Burger",3,None,Plumstead,Southern Suburbs,Cape Town,-34.022258,18.467331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nando's,2.5,Average,24,180,2,"African, Portuguese",2,None,Sea Point,Atlantic Seaboard,Cape Town,-33.948778,18.4717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mezbaan - Hilton Cape Town City Centre,2.5,Average,15,500,4,"Indian, Burger, Cape Malay, Grill, Healthy Food, Seafood, South African",7,Hilton Cape Town,CBD,City Bowl,Cape Town,-33.921590350100004,18.4158982337,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Simply Asia,2.5,Average,47,270,3,"Thai, Asian",2,Cavendish Square,Claremont,Southern Suburbs,Cape Town,-33.979971,18.463085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Active Sushi On Bree,2.5,Average,21,200,3,Sushi,1,None,Foreshore,City Bowl,Cape Town,-33.9172784987,18.422200419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Best Of Asia,2.5,Average,25,200,3,"Japanese, Asian, Chinese, Sushi",4,Capegate Shopping Center,Brackenfell,Northern Suburbs,Cape Town,-33.8527714066,18.6972223967,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Buena Vista,2.5,Average,43,300,4,"Mexican, Cuban",2,Eden On The Bay Centre,Bloubergstrand,West Coast,Cape Town,-33.792344,18.457623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thai Cafe,2.5,Average,38,200,3,Thai,1,None,Rondebosch,Southern Suburbs,Cape Town,-33.959531,18.470272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zenith Sky Bar,2.5,Average,43,350,4,"Mediterranean, Sushi, Burger",3,None,Green Point,Atlantic Seaboard,Cape Town,-33.909046,18.412025,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Curry & Craft,2.5,Average,28,0,1,Indian,1,None,Observatory,Southern Suburbs,Cape Town,-33.9426294723,18.4689100146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pakalolo,2.5,Average,40,280,3,"Mexican, Burger, Finger Food, Grill",4,None,Hout Bay,Atlantic Seaboard,Cape Town,-34.0455,18.3608333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Ana Spur,2.5,Average,32,330,4,"Grill, Steak, Burger",3,Victoria Wharf,V & A Waterfront,Atlantic Seaboard,Cape Town,-33.903522,18.420459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Trenchtown,2.5,Average,108,250,3,"Burger, Pizza, Mexican, Finger Food",4,None,Observatory,Southern Suburbs,Cape Town,-33.9383333333,18.4685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Life Grand Cafe,2.5,Average,147,400,4,"Mediterranean, European",2,None,V & A Waterfront,Atlantic Seaboard,Cape Town,-33.9060418429,18.421475552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson Hall,2.5,Average,19,250,3,Finger Food,1,Grandwest Casino,Goodwood,Northern Suburbs,Cape Town,-33.9182962467,18.5484654084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean Basket,2.4,Poor,13,473,4,"Seafood, Sushi",2,Vangate Mall,Athlone,Cape Flats,Cape Town,-33.961115,18.539578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Tony's Roma,2.4,Poor,22,280,3,"Grill, Pizza",2,Flamingo Square Centre,Table View,West Coast,Cape Town,-33.829798,18.506917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cappucinno,2.4,Poor,24,220,3,"Italian, Burger",2,None,Somerset West,Helderberg,Cape Town,-34.08273,18.82441,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakura Sushi Express,2.4,Poor,27,150,2,"Japanese, Sushi",2,Blue Route Mall,Tokai,Southern Suburbs,Cape Town,-34.064037,18.454373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tin Roof,2.4,Poor,26,180,2,Drinks Only,1,None,Claremont,Southern Suburbs,Cape Town,-33.979181,18.465243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Panarottis,2.4,Poor,18,280,3,"Pizza, Italian",2,Tygervalley Shopping Centre,Bellville,Northern Suburbs,Cape Town,-33.8881988281,18.6339091882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cubana,2.4,Poor,33,270,3,"Cuban, Mexican",2,None,Table View,West Coast,Cape Town,-33.820281,18.477759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ciao Bella,2.4,Poor,14,250,3,Italian,1,None,Strand,Helderberg,Cape Town,-34.11697,18.82799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eaglevlei,2.4,Poor,53,350,4,African,1,None,Stellenbosch,Winelands,Cape Town,-33.825867,18.814238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cincinnati Spur,2.4,Poor,17,330,4,"Grill, Steak, Burger",3,None,Pinelands,Southern Suburbs,Cape Town,-33.9333712919,18.510211408099998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pizza Time Centre,2.4,Poor,30,220,3,Pizza,1,Gatesville Center,Rylands,Cape Flats,Cape Town,-33.9683333333,18.5333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Beachcomber Bistro,2.4,Poor,28,120,2,"Cafe, Burger, Pizza",3,Bayside on Fish Hoek Beach,Fish Hoek,South Peninsula,Cape Town,-34.141098,18.431936,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boulders Beach Restaurant,2.4,Poor,17,420,4,"Continental, American, African",3,None,Simon's Town,South Peninsula,Cape Town,-34.198479,18.453098,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Crypt Jazz Restaurant,2.4,Poor,18,300,4,European,1,None,CBD,City Bowl,Cape Town,-33.9248003091,18.4194974229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ottawa Spur,2.4,Poor,23,330,4,"Grill, Steak, Burger",3,Cavendish Square,Claremont,Southern Suburbs,Cape Town,-33.979971,18.463085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Cubana,2.4,Poor,110,270,3,"Cuban, Mexican",2,None,Green Point,Atlantic Seaboard,Cape Town,-33.9160609691,18.4182706475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacred Ground,2.4,Poor,45,260,3,Cafe,1,None,Franschhoek,Winelands,Cape Town,-33.9111186108,19.1195942089,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Town Fish Market,2.4,Poor,47,350,4,"Seafood, Japanese, Sushi",3,Seaside Village,Bloubergstrand,West Coast,Cape Town,-33.788554,18.457385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Burger King,2.4,Poor,35,140,2,"Burger, Fast Food",2,Cavendish Square,Claremont,Southern Suburbs,Cape Town,-33.979971,18.463085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,2.4,Poor,28,180,2,Pizza,1,Flamingo Square Centre,Table View,West Coast,Cape Town,-33.829811,18.506931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vida E Caffe,2.4,Poor,20,150,2,"Cafe, Desserts",2,Cavendish Square,Claremont,Southern Suburbs,Cape Town,-33.979971,18.463085,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonalds,2.4,Poor,17,100,2,Fast Food,1,Victoria Wharf,V & A Waterfront,Atlantic Seaboard,Cape Town,-33.903522,18.420459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bella Pizza,2.4,Poor,13,220,3,"Fast Food, Pizza",2,None,Bergvliet,Southern Suburbs,Cape Town,-34.05191,18.461567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonalds,2.4,Poor,18,100,2,Fast Food,1,None,Milnerton,West Coast,Cape Town,-33.8795,18.4986666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snoekies,2.4,Poor,14,140,2,"Fast Food, Seafood",2,None,Sea Point,Atlantic Seaboard,Cape Town,-33.9131666667,18.3918333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
McDonalds,2.4,Poor,16,100,2,Fast Food,1,None,Durbanville,Northern Suburbs,Cape Town,-33.8280306154,18.652147539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slaley Bistro,2.4,Poor,22,220,3,Contemporary,1,None,Stellenbosch,Winelands,Cape Town,-33.8652531194,18.8476470485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KFC,2.4,Poor,6,80,1,Desserts,1,Canal Walk Mall,Century City,Northern Suburbs,Cape Town,-33.8926666667,18.5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Marco,2.4,Poor,115,420,4,Italian,1,Victoria Wharf,V & A Waterfront,Atlantic Seaboard,Cape Town,-33.9043333333,18.4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino's Pizza,2.4,Poor,13,180,2,Pizza,1,None,Tokai,Southern Suburbs,Cape Town,-34.0663333333,18.4588333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steers,2.4,Poor,13,135,2,Fast Food,1,Canal Walk Mall,Century City,Northern Suburbs,Cape Town,-33.8926666667,18.5105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McDonalds,2.4,Poor,8,100,2,Fast Food,1,None,Tokai,Southern Suburbs,Cape Town,-34.0658333333,18.4588333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Leaf Cafè,2.4,Poor,9,150,2,Cafe,1,None,Bellville,Northern Suburbs,Cape Town,-33.872708534699996,18.6625069007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fego Caffe,2.4,Poor,13,250,3,Cafe,1,None,Brackenfell,Northern Suburbs,Cape Town,-33.8523526358,18.6973591894,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nino's,2.4,Poor,29,350,4,"Cafe, Italian",2,None,Rondebosch,Southern Suburbs,Cape Town,-33.9525,18.4881666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Rusty Oak Bistro,2.4,Poor,31,350,4,"Cafe, South African",2,None,Durbanville,Northern Suburbs,Cape Town,-33.829097,18.664279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cafe Rousse,2.4,Poor,45,450,4,Cafe,1,None,Bellville,Northern Suburbs,Cape Town,-33.8881988281,18.6339091882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melissa's The Food Shop,2.4,Poor,31,250,3,Cafe,1,None,Constantia,Southern Suburbs,Cape Town,-34.021346,18.442845,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
